UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL_RESULT,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,NO3toP,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,SITE_ID,VISIT_NO,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
8283,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120904.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210898,0.01,ND,0,0.02,9/5/2012,8,,1210898,0.002,,0.207,0.004,8/30/2012,2,,1210898,,5713,12/4/2012,98,,1210898,0.02,,133.4,0.04,8/30/2012,2,,1210898,0.03,,13.302,0.06,8/30/2012,2,,1210898,,,18,5,8/30/2012,2,,1210898,,,1237,2,9/22/2012,25,,1210898,0.1,,4.88,0.2,12/4/2012,98,,1210898,0.01,,84.37,0.02,8/30/2012,2,,1210898,0.01,,0.355,0.02,8/30/2012,2,,1210898,0.01,,0.355,0.02,8/30/2012,2,<LRL (0.02),1210898,0.01,ND,0,0.02,9/10/2012,13,,1210898,0.01,,1.231,0.02,8/30/2012,2,,1210898,,8.25,12/4/2012,98,,1210898,0.04,,6.03,0.08,9/10/2012,13,,1210898,2,,93,4,8/30/2012,2,,1210898,0.005,,37.221,0.01,12/4/2012,98,1210898,0.02,,34.64,0.04,9/4/2012,7,,1210898,0.09,,407.582,0.18,0.003817204,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210898,,,1.52,2,,,,,,,,,,,,,,,,,,,630800,,630803,,NLA12_MN_123,2,8/28/2012,308.06,Region_5,Unnamed,7,7020001,45.26728203,-96.37029506,NLA12_MN_123,MN_NLA12NEW,_29042.2822,868724.1654
8284,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120904.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210893,0.01,ND,0,0.02,9/5/2012,8,,1210893,0.002,,0.036,0.004,8/30/2012,2,,1210893,,4291,12/4/2012,98,,1210893,0.02,,80.94,0.04,8/30/2012,2,,1210893,0.03,,6.739,0.06,8/30/2012,2,,1210893,,,22,5,8/30/2012,2,,1210893,,,1742,2,9/22/2012,25,,1210893,0.1,,18.83,0.2,12/4/2012,98,,1210893,0.01,,191.7,0.02,8/30/2012,2,<LRL (0.02),1210893,0.01,ND,0.002,0.02,8/30/2012,2,,1210893,0.01,ND,0.002,0.02,8/30/2012,2,<LRL (0.02),1210893,0.01,ND,0,0.02,9/10/2012,13,,1210893,0.01,,1.96,0.02,8/30/2012,2,,1210893,,8.62,12/4/2012,98,,1210893,0.04,,21.11,0.08,9/10/2012,13,,1210893,2,,72,4,8/30/2012,2,,1210893,0.005,,4.791,0.01,12/4/2012,98,1210893,0.02,,67.56,0.04,9/4/2012,7,,1210893,0.09,,823.745,0.18,2.78E-05,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210893,,,5.1,2,,,,,,,,,,,,,,,,,,,630830,,630833,,NLA12_MN_171,1,8/28/2012,346.17,Region_5,06_0349,9,9020102,45.50796963,-96.51288831,NLA12_MN_171,MN_NLA12NEW,_40081.3824,895533.7403
8285,REGULAR,WRS,121204.1,120905.1,120829.1,121204.1,120829.1,120829,120829.1,120920.1,121204.1,120829.1,120829.1,120829.1,120910.1,120829.1,121204.1,120910.1,120830.2,121204.1,120829.1,,,120829.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210885,0.01,ND,0.003,0.02,9/5/2012,8,,1210885,0.002,,0.0095,0.004,8/29/2012,1,,1210885,,639.4,12/4/2012,98,,1210885,0.02,,12.03,0.04,8/29/2012,1,,1210885,0.03,,3.287,0.06,8/29/2012,1,,1210885,,,10,5,8/29/2012,1,,1210885,,,94.8,2,9/20/2012,23,,1210885,0.1,,3.23,0.2,12/4/2012,98,,1210885,0.01,,2.406,0.02,8/29/2012,1,<LRL (0.02),1210885,0.01,ND,0.003,0.02,8/29/2012,1,,1210885,0.01,ND,0.004,0.02,8/29/2012,1,<LRL (0.02),1210885,0.01,L,0.001,0.02,9/10/2012,13,,1210885,0.01,,0.231,0.02,8/29/2012,1,,1210885,,7.94,12/4/2012,98,,1210885,0.04,,1.144,0.08,9/10/2012,13,,1210885,2,,4,4,8/30/2012,2,,1210885,0.005,,1.772,0.01,12/4/2012,98,1210885,0.02,,1.917,0.04,8/29/2012,1,,1210885,0.09,,8.311,0.18,0.00075,NA,NA,,NA,,,,NA,NA,8/29/2012,1,,1210885,,L,0.39,2,,,,,,,,,,,,,,,,,,,658370,,658373,,NLA12_MD_101,2,8/28/2012,380.07,Region_3,Lake Habeeb,2,2070002,39.70336556,-78.6529137,NLA12_MD_101,MD_NLA07RVT,1465851.384,381111.081
8289,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,97,<LRL (0.02),1210907,0.01,ND,0,0.02,9/5/2012,7,,1210907,0.002,,0.058,0.004,8/30/2012,1,,1210907,,1466,12/4/2012,97,,1210907,0.02,,16.76,0.04,8/30/2012,1,,1210907,0.03,,15.415,0.06,8/30/2012,1,,1210907,,,22,5,8/30/2012,1,,1210907,,,205,2,9/22/2012,24,,1210907,0.1,,10.57,0.2,12/4/2012,97,,1210907,0.01,,5.597,0.02,8/30/2012,1,<LRL (0.02),1210907,0.01,ND,0,0.02,8/30/2012,1,,1210907,0.01,ND,0,0.02,8/30/2012,1,<LRL (0.02),1210907,0.01,ND,0,0.02,9/10/2012,12,,1210907,0.01,,2.289,0.02,8/30/2012,1,,1210907,,8.54,12/4/2012,97,,1210907,0.04,,3.569,0.08,9/10/2012,12,,1210907,2,,235,4,8/30/2012,1,,1210907,0.005,,5.624,0.01,12/4/2012,97,1210907,0.02,,15.62,0.04,8/30/2012,1,,1210907,0.09,,5.048,0.18,0,NA,NA,,NA,,,,NA,NA,8/30/2012,1,,1210907,,,9.98,2,,,,,,,,,,,,,,,,,,,664670,,664673,,NLA12_MO_122,1,8/29/2012,282.99,Region_7,Lake Vera,7,7110005,40.14196149,-92.57464272,NLA12_MO_122,MO_NLA12NEW,289226.8081,301310.0214
8290,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210906,0.01,ND,0.004,0.02,9/5/2012,8,,1210906,0.002,,0.017,0.004,8/30/2012,2,,1210906,,3478,12/4/2012,98,,1210906,0.02,,77.3,0.04,8/30/2012,2,,1210906,0.03,,11.989,0.06,8/30/2012,2,,1210906,,,30,5,8/30/2012,2,,1210906,,,668,2,9/22/2012,25,,1210906,0.1,,12.98,0.2,12/4/2012,98,,1210906,0.01,,25.74,0.02,8/30/2012,2,<LRL (0.02),1210906,0.01,ND,0.002,0.02,8/30/2012,2,,1210906,0.01,ND,0.002,0.02,8/30/2012,2,<LRL (0.02),1210906,0.01,ND,0,0.02,9/10/2012,13,,1210906,0.01,,2.233,0.02,8/30/2012,2,,1210906,,8.17,12/4/2012,98,,1210906,0.04,,9.078,0.08,9/10/2012,13,,1210906,2,,392,4,8/30/2012,2,,1210906,0.005,,16.84,0.01,12/4/2012,98,1210906,0.02,,23.8,0.04,8/30/2012,2,,1210906,0.09,,151.786,0.18,5.10E-06,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210906,,,25.09,2,,,,,,,,,,,,,,,,,,,664640,,664643,,NLA12_MO_126,1,8/28/2012,226.99,Region_7,Long Lake,10,10280201,40.23250489,-92.69885469,NLA12_MO_126,MO_NLA12NEW,278390.721,311076.8258
8291,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210908,0.01,L,0.012,0.02,9/5/2012,8,,1210908,0.002,,0.0073,0.004,8/30/2012,2,,1210908,,336.8,12/4/2012,98,,1210908,0.02,,4.216,0.04,8/30/2012,2,,1210908,0.03,,0.361,0.06,8/30/2012,2,,1210908,,,15,5,8/30/2012,2,,1210908,,,36.2,2,9/22/2012,25,,1210908,0.1,,0.7,0.2,12/4/2012,98,,1210908,0.01,,0.735,0.02,8/30/2012,2,<LRL (0.02),1210908,0.01,ND,0.002,0.02,8/30/2012,2,,1210908,0.01,ND,0.003,0.02,8/30/2012,2,<LRL (0.02),1210908,0.01,L,0.001,0.02,9/10/2012,13,,1210908,0.01,,0.141,0.02,8/30/2012,2,,1210908,,7.45,12/4/2012,98,<LRL (0.08),1210908,0.04,L,0.055,0.08,9/10/2012,13,,1210908,2,,34,4,8/30/2012,2,,1210908,0.005,,11.35,0.01,12/4/2012,98,1210908,0.02,,2.135,0.04,8/30/2012,2,,1210908,0.09,,1.272,0.18,5.88E-05,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210908,,L,0.38,2,,,,,,,,,,,,,,,,,,,664700,,664703,,NLA12_WA_146,1,8/28/2012,1021.62,Region_10,Wobbly Lake,17,17080004,46.42220235,-121.5971666,NLA12_WA_146,WA_NLA12NEW,_1949281.432,1261025.364
8293,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,97,<LRL (0.02),1210902,0.01,L,0.019,0.02,9/5/2012,7,,1210902,0.002,,0.123,0.004,8/30/2012,1,,1210902,,2054,12/4/2012,97,,1210902,0.02,,26.98,0.04,8/30/2012,1,,1210902,0.03,,9.856,0.06,8/30/2012,1,,1210902,,,28,5,8/30/2012,1,,1210902,,,245,2,9/22/2012,24,,1210902,0.1,,8.72,0.2,12/4/2012,97,,1210902,0.01,,9.618,0.02,8/30/2012,1,<LRL (0.02),1210902,0.01,ND,0.003,0.02,8/30/2012,1,,1210902,0.01,ND,0.003,0.02,8/30/2012,1,<LRL (0.02),1210902,0.01,ND,0,0.02,9/10/2012,12,,1210902,0.01,,1.524,0.02,8/30/2012,1,,1210902,,8.24,12/4/2012,97,,1210902,0.04,,4.965,0.08,9/10/2012,12,,1210902,2,,125,4,8/30/2012,1,,1210902,0.005,,4.361,0.01,12/4/2012,97,1210902,0.02,,7.127,0.04,8/30/2012,1,,1210902,0.09,,8.904,0.18,2.40E-05,NA,NA,,NA,,,,NA,NA,8/30/2012,1,,1210902,,,16.03,2,,,,,,,,,,,,,,,,,,,664520,,664523,,NLA12_IN_142,1,8/29/2012,168.49,Region_5,Hopewell Drain,5,5120207,38.6607598,-85.75451022,NLA12_IN_142,IN_NLA12NEW,881471.6959,177661.861
8295,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210901,0.01,ND,0.008,0.02,9/5/2012,8,,1210901,0.002,,0.012,0.004,8/30/2012,2,,1210901,,1656,12/4/2012,98,,1210901,0.02,,19.56,0.04,8/30/2012,2,,1210901,0.03,,2.382,0.06,8/30/2012,2,,1210901,,,30,5,8/30/2012,2,,1210901,,,166.4,2,9/22/2012,25,,1210901,0.1,,7.71,0.2,12/4/2012,98,,1210901,0.01,,8.314,0.02,8/30/2012,2,<LRL (0.02),1210901,0.01,ND,0,0.02,8/30/2012,2,,1210901,0.01,ND,0,0.02,8/30/2012,2,<LRL (0.02),1210901,0.01,ND,0,0.02,9/10/2012,13,,1210901,0.01,,0.67,0.02,8/30/2012,2,,1210901,,8.76,12/4/2012,98,,1210901,0.04,,0.2,0.08,9/10/2012,13,,1210901,2,,25,4,8/30/2012,2,,1210901,0.005,,1.79,0.01,12/4/2012,98,1210901,0.02,,3.678,0.04,8/30/2012,2,,1210901,0.09,,1.748,0.18,0,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210901,,L,0.62,2,,,,,,,,,,,,,,,,,,,646160,,646163,,NLA12_MN_144,1,8/28/2012,378.13,Region_5,Sandcrest Bay,7,7010105,46.65012172,-94.12488338,NLA12_MN_144,MN_NLA12NEW,144027.9335,1023586.488
8297,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,97,,1210894,0.01,,0.099,0.02,9/5/2012,7,,1210894,0.002,,0.0054,0.004,8/30/2012,1,,1210894,,715.4,12/4/2012,97,,1210894,0.02,,35.52,0.04,8/30/2012,1,,1210894,0.03,,0.336,0.06,8/30/2012,1,,1210894,,,8,5,8/30/2012,1,,1210894,,,215,2,9/22/2012,24,,1210894,0.1,,0.73,0.2,12/4/2012,97,,1210894,0.01,,2.676,0.02,8/30/2012,1,,1210894,0.01,,0.026,0.02,8/30/2012,1,,1210894,0.01,,0.027,0.02,8/30/2012,1,<LRL (0.02),1210894,0.01,L,0.001,0.02,9/10/2012,12,,1210894,0.01,,0.104,0.02,8/30/2012,1,,1210894,,8.11,12/4/2012,97,,1210894,0.04,,0.253,0.08,9/10/2012,12,,1210894,2,,16,4,8/30/2012,1,,1210894,0.005,,6.434,0.01,12/4/2012,97,1210894,0.02,,2.091,0.04,8/30/2012,1,,1210894,0.09,,63.928,0.18,0.001625,NA,NA,,NA,,,,NA,NA,8/30/2012,1,,1210894,,L,0.36,2,,,,,,,,,,,,,,,,,,,665390,,665393,,NLA12_CO_107,1,8/29/2012,2959.6,Region_8,Trout Lake,14,14030003,37.8246388,-107.885134,NLA12_CO_107,CO_NLA07RVT,_1033543.435,101097.2201
8298,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,97,<LRL (0.02),1210899,0.01,ND,0.002,0.02,9/5/2012,7,,1210899,0.002,,0.0085,0.004,8/30/2012,1,,1210899,,450.3,12/4/2012,97,,1210899,0.02,,6.985,0.04,8/30/2012,1,,1210899,0.03,,20.711,0.06,8/30/2012,1,,1210899,,,32,5,8/30/2012,1,,1210899,,,126.1,2,9/22/2012,24,,1210899,0.1,,4.93,0.2,12/4/2012,97,,1210899,0.01,,2.504,0.02,8/30/2012,1,<LRL (0.02),1210899,0.01,ND,0.002,0.02,8/30/2012,1,,1210899,0.01,ND,0.002,0.02,8/30/2012,1,<LRL (0.02),1210899,0.01,ND,0,0.02,9/10/2012,12,,1210899,0.01,,0.484,0.02,8/30/2012,1,,1210899,,7.48,12/4/2012,97,,1210899,0.04,,0.861,0.08,9/10/2012,12,,1210899,2,,37,4,8/30/2012,1,,1210899,0.005,,9.642,0.01,12/4/2012,97,1210899,0.02,,12.85,0.04,8/30/2012,1,,1210899,0.09,,3.442,0.18,5.41E-05,NA,NA,,NA,,,,NA,NA,8/30/2012,1,,1210899,,,2.09,2,,,,,,,,,,,,,,,,,,,662930,,662933,,NLA12_CT_101,2,8/29/2012,205.1,Region_1,Bissonnette Pond,1,1100002,41.92395129,-72.21958455,NLA12_CT_101,CT_NLA07RVT,1938079.661,739377.4862
8299,REGULAR,WRS,121204.1,120905.1,120830.1,121204.1,120830.1,120830,120830.1,120922.1,121204.1,120830.1,120830.1,120830.1,120910.1,120830.1,121204.1,120910.1,120830.3,121204.1,120830.1,,,120830.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,98,<LRL (0.02),1210900,0.01,ND,0.002,0.02,9/5/2012,8,,1210900,0.002,,0.0052,0.004,8/30/2012,2,,1210900,,351.8,12/4/2012,98,,1210900,0.02,,8.048,0.04,8/30/2012,2,,1210900,0.03,,2.61,0.06,8/30/2012,2,,1210900,,,8,5,8/30/2012,2,,1210900,,,60.3,2,9/22/2012,25,,1210900,0.1,,1.97,0.2,12/4/2012,98,,1210900,0.01,,0.883,0.02,8/30/2012,2,<LRL (0.02),1210900,0.01,ND,0.002,0.02,8/30/2012,2,,1210900,0.01,ND,0.002,0.02,8/30/2012,2,<LRL (0.02),1210900,0.01,ND,0,0.02,9/10/2012,13,,1210900,0.01,,0.225,0.02,8/30/2012,2,,1210900,,7.7,12/4/2012,98,,1210900,0.04,,0.398,0.08,9/10/2012,13,,1210900,2,,10,4,8/30/2012,2,,1210900,0.005,,0.999,0.01,12/4/2012,98,1210900,0.02,,1.783,0.04,8/30/2012,2,,1210900,0.09,,6.055,0.18,2.00E-04,NA,NA,,NA,,,,NA,NA,8/30/2012,2,,1210900,,L,0.97,2,,,,,,,,,,,,,,,,,,,623900,,623903,,NLA12_WV_101,2,8/28/2012,782.59,Region_3,Hulls Lake,5,5020006,39.46941047,-79.49872597,NLA12_WV_101,WV_NLA07RVT,1399647.234,342555.3477
