SITE_ID,VISIT_NO,UID,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
NLA12_OK_306,1,7364,7/23/2012,309.5,Region_6,Unnamed,11,11100303,35.83096575,_97.27012902,NLA12_OK_306,OK_NLA12NEW_NotOKSF,_113722.0216,_186216.4861
NLA12_OK_307,,,,194.76,Region_6,Cane Creek Site 5 Reservoir,11,11110101,35.71309379,_95.72165179,NLA12_OK_307,OK_NLA12NEW_NotOKSF,24961.49158,_200137.238
NLA12_OK_308,,,,386.17,Region_6,,11,11130202,34.79562286,_98.31145283,NLA12_OK_308,OK_NLA12NEW_NotOKSF,_209761.6049,_300298.819
NLA12_OK_309,,,,736.41,Region_6,,11,11100201,36.81070557,_100.1995766,NLA12_OK_309,OK_NLA12NEW_NotOKSF,_371053.5172,_69039.53576
NLA12_OK_310,,,,491.89,Region_6,Unnamed,11,11120303,35.1641735,_99.20047347,NLA12_OK_310,OK_NLA12NEW_NotOKSF,_289024.4967,_256748.0691
NLA12_OK_311,1,8481,9/11/2012,224.14,Region_6,Fourche Maline Creek Site 4 Reservoir,11,11110105,34.97670154,_95.3476266,NLA12_OK_311,OK_NLA12NEW_NotOKSF,59068.4236,_282389.4503
NLA12_OK_R01,1,6249,5/22/2012,294.2,Region_6,VETERANS LAKE,11,11130303,34.49007432,_96.98402642,OK_NLA07RVT_OKSF_LT500,OK_NLA07RVT_OKSF_LT500,_89660.28695,_336559.2815
NLA12_OK_R09,1,6302,5/23/2012,329.89,Region_6,DUNCAN LAKE,11,11130303,34.51995876,_97.81886031,OK_NLA07RVT_OKSF_LT500,OK_NLA07RVT_OKSF_LT500,_165655.6734,_332096.3112
NLA12_OR_101,1,1000021,6/26/2012,1272.22,Region_10,Mann Lake,17,17120009,42.77430894,_118.4442146,NLA12_OR_101,OR_NLA07RVT,_1809027.77,805319.409
NLA12_OR_102,1,7810,8/9/2012,1268.55,Region_10,Moon Reservoir,17,17120004,43.41399799,_119.4104723,NLA12_OR_102,OR_NLA07RVT,_1867937.636,893393.2316
NLA12_OR_103,1,8165,8/22/2012,1655.84,Region_10,Sparks Lake,17,17070301,44.011243,_121.742747,NLA12_OR_103,OR_NLA07RVT,_2031839.722,1005865.933
NLA12_OR_103,2,8514,9/12/2012,1655.84,Region_10,Sparks Lake,17,17070301,44.011243,_121.742747,NLA12_OR_103,OR_NLA07RVT,_2031839.722,1005865.933
NLA12_OR_104,1,7027,7/9/2012,115.1,Region_10,Fern Ridge Lake,17,17090003,44.09296976,_123.2760913,NLA12_OR_104,OR_NLA07RVT,_2147040.565,1048150.818
NLA12_OR_105,1,7719,8/6/2012,1241.7,Region_10,Phillips Reservoir,17,17050203,44.68126963,_118.0520874,NLA12_OR_105,OR_NLA07RVT,_1729069.521,1004970.713
NLA12_OR_106,1,1000049,7/10/2012,795.16,Region_10,Smith Reservoir,17,17090004,44.31314071,_122.0454265,NLA12_OR_106,OR_NLA07RVT,_2046023.557,1044584.517
NLA12_OR_107,1,7615,8/1/2012,68.29,Region_10,Lake Edna,17,17100304,43.63193717,_124.1791887,NLA12_OR_107,OR_NLA07RVT,_2231093.515,1019700.4
NLA12_OR_108,,,,1485,Region_10,Muddy Creek Reservoir,18,18020001,42.20036543,_120.5235429,NLA12_OR_108,OR_NLA07RVT,_1989424.303,784658.6159
NLA12_OR_109,1,7918,8/13/2012,1651.51,Region_10,Waldo Lake,17,17090001,43.73000902,_122.0435795,NLA12_OR_109,OR_NLA07RVT,_2063480.016,981945.5497
NLA12_OR_110,1,6667,6/18/2012,207.02,Region_10,Cooper Creek Reservoir,17,17100301,43.37681333,_123.2640104,NLA12_OR_110,OR_NLA07RVT,_2168725.869,971241.1495
NLA12_OR_111,1,6843,6/27/2012,1267.15,Region_10,Baca Lake,17,17120003,42.91786524,_118.8540185,NLA12_OR_111,OR_NLA07RVT,_1837604.64,828769.0995
NLA12_OR_112,1,7776,8/8/2012,1019.15,Region_10,Beulah Reservoir,17,17050116,43.93094187,_118.1543661,NLA12_OR_112,OR_NLA07RVT,_1756261.641,925475.8423
NLA12_OR_113,1,7207,7/16/2012,684.22,Region_10,Emigrant Lake,17,17100308,42.15782464,_122.6076343,NLA12_OR_113,OR_NLA07RVT,_2155545.672,825523.4782
NLA12_OR_114,,,,1391.01,Region_10,Marshman Lake,17,17060105,45.40103292,_117.0942215,NLA12_OR_114,OR_NLA12NEW,_1637600.378,1066035.508
NLA12_OR_115,,,,206.78,Region_10,Bear Creek Reservoir,17,17080006,46.11397169,_123.6364773,NLA12_OR_115,OR_NLA12NEW,_2110147.07,1271727.363
NLA12_OR_116,,,,1329.37,Region_10,Worden Reservoir,18,18010204,42.14799367,_121.4235482,NLA12_OR_116,OR_NLA12NEW,_2062265.623,798188.1943
NLA12_OR_117,,,,124.47,Region_10,Fords Pond,17,17100303,43.39224175,_123.3671461,NLA12_OR_117,OR_NLA12NEW,_2176213.042,975250.6264
NLA12_OR_118,,,,1272.26,Region_10,Ten Cent Lake,17,17120009,42.99318113,_118.2851578,NLA12_OR_118,OR_NLA12NEW,_1790762.166,826087.5429
NLA12_OR_119,,,,265.85,Region_10,Unnamed,17,17090009,45.18374712,_122.3820169,NLA12_OR_119,OR_NLA12NEW,_2045221.079,1145099.635
NLA12_OR_120,,,,1258.79,Region_10,Unnamed,17,17120004,43.36658406,_119.377646,NLA12_OR_120,OR_NLA12NEW,_1866660.511,887614.5099
NLA12_OR_121,1,8074,8/20/2012,1302.21,Region_10,Link Lake,17,17070301,44.39992585,_121.8013897,NLA12_OR_121,OR_NLA12NEW,_2024735.146,1048671.31
NLA12_OR_121,2,8542,9/13/2012,1302.21,Region_10,Link Lake,17,17070301,44.39992585,_121.8013897,NLA12_OR_121,OR_NLA12NEW,_2024735.146,1048671.31
NLA12_OR_122,,,,1150.2,Region_10,Vaughn Reservoir,17,17050203,44.71271251,_117.8750478,NLA12_OR_122,OR_NLA12NEW,_1714636.333,1005171.264
NLA12_OR_123,1,7226,7/17/2012,1344.3,Region_10,Keen Creek Diversion Pond,18,18010206,42.13001338,_122.4782769,NLA12_OR_123,OR_NLA12NEW,_2146194.892,819605.7921
NLA12_OR_124,,,,1495.29,Region_10,Willow Creek Reservoir,18,18020001,42.13269748,_120.6108127,NLA12_OR_124,OR_NLA12NEW,_1998283.258,779173.0741
NLA12_OR_125,,,,1289.88,Region_10,Rock Quarry Canyon Reservoir,17,17120004,43.5508307,_119.458345,NLA12_OR_125,OR_NLA12NEW,_1867947.589,909145.7687
NLA12_OR_126,1,8478,9/10/2012,1299.71,Region_10,Fish Lake,17,17090011,44.83363547,_121.8137759,NLA12_OR_126,OR_NLA12NEW,_2012723.056,1095468.377
NLA12_OR_127,,,,1338.91,Region_10,Whiteline Reservoir,18,18010204,42.34519603,_121.7415023,NLA12_OR_127,OR_NLA12NEW,_2081526.413,826378.8771
NLA12_OR_128,1,7949,8/14/2012,1460.42,Region_10,Odell Lake,17,17070301,43.56495608,_121.9830847,NLA12_OR_128,OR_NLA12NEW,_2063780.316,962899.3957
NLA12_OR_129,1,7560,7/30/2012,19.36,Region_10,Carter Lake,17,17100207,43.85416637,_124.1467548,NLA12_OR_129,OR_NLA12NEW,_2221364.522,1042654.028
NLA12_OR_130,,,,1251.99,Region_10,Indian Camp Reservoir,17,17050110,43.08830536,_117.6042765,NLA12_OR_130,OR_NLA12NEW,_1734615.026,823802.1567
NLA12_OR_131,1,1000017,6/21/2012,90.61,Region_10,Clemens Log Pond,17,17090003,44.54893671,_123.3427366,NLA12_OR_131,OR_NLA12NEW,_2137721.68,1098384.518
NLA12_OR_132,,,,1362.19,Region_10,Unnamed,17,17120007,42.49367054,_119.8314355,NLA12_OR_132,OR_NLA12NEW,_1926339.765,802139.9814
NLA12_OR_133,1,1000016,6/20/2012,108.12,Region_10,Yoncalla Log Pond,17,17100303,43.59526826,_123.2788429,NLA12_OR_133,OR_NLA12NEW,_2162969.479,994966.3311
NLA12_OR_134,,,,1475.52,Region_10,Lone Tree Reservoir,17,17050107,42.54887875,_117.2091081,NLA12_OR_134,OR_NLA12NEW,_1716761.121,757873.0247
NLA12_OR_135,,,,36.1,Region_10,Willow Lake,17,17090007,45.00312523,_123.0582838,NLA12_OR_135,OR_NLA12NEW,_2101886.053,1140549.491
NLA12_OR_136,,,,2094.64,Region_10,Unnamed,17,17120006,42.57677251,_120.7409543,NLA12_OR_136,OR_NLA12NEW,_1995829.744,829896.8304
NLA12_OR_137,,,,1550.51,Region_10,Mowich Lake,17,17090005,44.49995751,_121.8824452,NLA12_OR_137,OR_NLA12NEW,_2027940.112,1061135.103
NLA12_OR_138,,,,2359.44,Region_10,Maxwell Lake,17,17060105,45.25345572,_117.4133764,NLA12_OR_138,OR_NLA12NEW,_1665625.86,1055581.743
NLA12_OR_139,,,,1511.61,Region_10,,18,18010203,42.39136905,_122.1993282,NLA12_OR_139,OR_NLA12NEW,_2116207.959,841461.3697
NLA12_OR_140,,,,1365.9,Region_10,,17,17120007,42.37960762,_119.8452008,NLA12_OR_140,OR_NLA12NEW,_1930595.286,790066.039
NLA12_OR_141,,,,1214.11,Region_10,Dry Lake,17,17070201,44.50791849,_119.880258,NLA12_OR_141,OR_NLA12NEW,_1874303.661,1020883.472
NLA12_OR_142,,,,3.13,Region_10,,17,17090012,45.80018018,_122.8575509,NLA12_OR_142,OR_NLA12NEW,_2062002.677,1221217.873
NLA12_OR_143,,,,1250.59,Region_10,,18,18010204,42.05794623,_121.8591372,NLA12_OR_143,OR_NLA12NEW,_2099437.145,798018.5622
NLA12_OR_144,1,7995,8/15/2012,1668.59,Region_10,Unnamed,17,17090001,43.76442253,_122.0086406,NLA12_OR_144,OR_NLA12NEW,_2059743.53,984884.0197
NLA12_OR_145,1,7622,7/31/2012,12.09,Region_10,Beal Lake,17,17100304,43.50524621,_124.2304141,NLA12_OR_145,OR_NLA12NEW,_2239168.142,1007383.948
NLA12_OR_146,,,,1249.96,Region_10,,17,17120001,43.33157901,_118.8936999,NLA12_OR_146,OR_NLA12NEW,_1829709.339,874409.8073
NLA12_OR_147,,,,331.75,Region_10,Beyers Lake,17,17090009,45.03188806,_122.5563479,NLA12_OR_147,OR_NLA12NEW,_2063043.149,1132624.591
NLA12_OR_148,,,,1360.89,Region_10,,17,17120007,42.64170132,_119.6909495,NLA12_OR_148,OR_NLA12NEW,_1911138.51,815336.0922
NLA12_OR_149,,,,83.92,Region_10,,17,17090003,44.38845569,_123.1585238,NLA12_OR_149,OR_NLA12NEW,_2128755.342,1077100.215
NLA12_OR_150,,,,1117.37,Region_10,,17,17050116,43.74904519,_118.4740152,NLA12_OR_150,OR_NLA12NEW,_1785884.616,911699.0358
NLA12_OR_151,,,,4.04,Region_10,Smith Lake,17,17100203,45.57857291,_123.9472915,NLA12_OR_151,OR_NLA12NEW,_2150426.972,1221768.316
NLA12_OR_152,,,,1668.49,Region_10,Twn Lakes,17,17120007,42.6337395,_120.1086448,NLA12_OR_152,OR_NLA12NEW,_1944337.66,822947.103
NLA12_OR_153,,,,1584.26,Region_10,Top Lake,17,17090004,43.90908331,_121.9388905,NLA12_OR_153,OR_NLA12NEW,_2050007.686,998913.9355
NLA12_OR_154,1,7747,8/7/2012,1026.83,Region_10,Malheur Reservoir,17,17050119,44.36264218,_117.6939324,NLA12_OR_154,OR_NLA12NEW,_1709513.151,963932.7788
NLA12_OR_155,1,7250,7/18/2012,461.22,Region_10,Agate Reservoir,17,17100307,42.41052213,_122.7698835,NLA12_OR_155,OR_NLA12NEW,_2160486.442,856358.3316
NLA12_OR_156,,,,1363.77,Region_10,,17,17120007,42.45615521,_119.8678834,NLA12_OR_156,OR_NLA12NEW,_1930266.073,798816.8768
NLA12_OR_157,,,,982.31,Region_10,,17,17070305,44.15053699,_121.0594658,NLA12_OR_157,OR_NLA12NEW,_1975134.844,1006251.094
NLA12_OR_158,1,8634,9/18/2012,2.58,Region_10,Johnson Lake,17,17090012,45.56535236,_122.5630011,NLA12_OR_158,OR_NLA12NEW,_2047180.877,1189786.673
NLA12_OR_159,,,,1506.85,Region_10,,18,18010204,42.12136749,_121.0891344,NLA12_OR_159,OR_NLA12NEW,_2036553.82,788103.0427
NLA12_OR_160,1,8164,8/21/2012,1534.99,Region_10,Jay Lake,17,17070301,43.81091778,_121.9093017,NLA12_OR_160,OR_NLA12NEW,_2050675.987,987730.4535
NLA12_OR_161,,,,184.58,Region_10,Unnamed,17,17100305,43.15164982,_123.8849515,NLA12_OR_161,OR_NLA12NEW,_2223981.625,961500.3516
NLA12_OR_162,,,,1222.22,Region_10,Juniper Lake,17,17120009,42.91680248,_118.3438226,NLA12_OR_162,OR_NLA12NEW,_1797376.991,818896.2856
NLA12_OR_163,1,8633,9/17/2012,1240.43,Region_10,Cougar Lake,17,17090009,45.03695777,_122.265382,NLA12_OR_163,OR_NLA12NEW,_2040867.2,1126884.513
NLA12_OR_164,,,,1639.55,Region_10,,17,17120007,42.21649751,_119.7124969,NLA12_OR_164,OR_NLA12NEW,_1924579.575,769703.1331
NLA12_OR_165,,,,198.55,Region_10,Willamette Log Pond,17,17090006,44.40477613,_122.6646427,NLA12_OR_165,OR_NLA12NEW,_2090571.148,1067882.533
NLA12_OR_166,,,,1046.42,Region_10,Love Reservoir,17,17050203,44.76036425,_117.5151162,NLA12_OR_166,OR_NLA12NEW,_1685720.579,1003900.098
NLA12_OR_167,1,1000211,9/19/2012,8.09,Region_10,Sunset Lake,17,17100201,46.10040452,_123.9286129,NLA12_OR_167,OR_NLA12NEW,_2132246.405,1276806.468
NLA12_OR_168,,,,1437.39,Region_10,,18,18020001,42.05223108,_120.4867169,NLA12_OR_168,OR_NLA12NEW,_1990725.275,767867.0544
NLA12_OR_169,1,7100,7/11/2012,255.3,Region_10,Falls Creek Reservoir,17,17090001,43.96521803,_122.6839683,NLA12_OR_169,OR_NLA12NEW,_2105624.71,1021226.805
NLA12_OR_170,,,,814.9,Region_10,,17,17070306,44.86196958,_121.4757021,NLA12_OR_170,OR_NLA12NEW,_1986166.541,1091395.426
NLA12_OR_171,,,,1831.58,Region_10,Grass Lake,17,17100307,42.66212737,_122.215825,NLA12_OR_171,OR_NLA12NEW,_2109262.442,870951.8757
NLA12_OR_172,,,,1826.22,Region_10,Maidu Lake,17,17100301,43.25466272,_122.00086,NLA12_OR_172,OR_NLA12NEW,_2074516.389,929934.01
NLA12_OR_173,1,8479,9/11/2012,1621.21,Region_10,Horseshoe Lake,17,17070306,44.77856094,_121.7858008,NLA12_OR_173,OR_NLA12NEW,_2012238.944,1088969.192
NLA12_PA_101,1,6537,6/12/2012,239.41,Region_3,Raystown Lake,2,2050303,40.360507,_78.10970726,NLA12_PA_101,PA_NLA07RVT,1497438.76,461947.5509
NLA12_PA_101,2,8507,9/12/2012,239.41,Region_3,Raystown Lake,2,2050303,40.360507,_78.10970726,NLA12_PA_101,PA_NLA07RVT,1497438.76,461947.5509
NLA12_PA_102,1,6252,9/5/2012,186.74,Region_3,Struble Lake,2,2040205,40.1117666,_75.8615303,NLA12_PA_102,PA_NLA07RVT,1688810.513,472324.4334
NLA12_PA_103,1,8324,8/28/2012,384.84,Region_3,Laurel Lake,2,2040101,41.69578514,_75.13281395,NLA12_PA_103,PA_NLA07RVT,1710317.271,658622.0141
NLA12_PA_104,,,,135.37,Region_3,Sunbury Water Supply,2,2050301,40.86358107,_76.77382938,NLA12_PA_104,PA_NLA07RVT,1596455.699,538971.0527
NLA12_PA_105,1,7113,7/10/2012,408.87,Region_3,Turners Pond,2,2050101,41.97143708,_75.87981792,NLA12_PA_105,PA_NLA07RVT,1643545.357,675567.3437
NLA12_PA_106,1,7596,7/31/2012,272.8,Region_3,Beltzville Dam,2,2040106,40.86163552,_75.61191223,NLA12_PA_106,PA_NLA07RVT,1691540.923,558858.3764
NLA12_PA_107,1,6451,6/6/2012,551.86,Region_3,Stoughton Lake,5,5010007,40.16178738,_79.05238419,NLA12_PA_107,PA_NLA07RVT,1423346.681,425571.0137
NLA12_PA_108,1,6347,5/30/2012,2.57,Region_3,Van Sciver Lake,2,2040201,40.15293661,_74.79768626,NLA12_PA_108,PA_NLA12NEW,1775556.734,496219.5119
NLA12_PA_108,2,7803,8/8/2012,2.57,Region_3,Van Sciver Lake,2,2040201,40.15293661,_74.79768626,NLA12_PA_108,PA_NLA12NEW,1775556.734,496219.5119
NLA12_PA_109,1,6833,6/26/2012,677.12,Region_3,Lake Jean,2,2050107,41.34409259,_76.28316084,NLA12_PA_109,PA_NLA12NEW,1625537.669,599963.5663
NLA12_PA_110,1,7122,7/11/2012,380.19,Region_3,Horton Lake,2,2050106,41.72867632,_75.69455486,NLA12_PA_110,PA_NLA12NEW,1664208.139,652243.0568
NLA12_PA_111,1,8201,8/23/2012,420.82,Region_3,Kahle Lake,5,5010003,41.23632668,_79.65610085,NLA12_PA_111,PA_NLA12NEW,1352558.395,535259.0813
NLA12_PA_112,,,,97.88,Region_3,Felbeck Pond,2,2040203,40.39401889,_76.10371841,NLA12_PA_112,PA_NLA12NEW,1662228.103,498976.7604
NLA12_PA_113,1,7982,8/15/2012,327.01,Region_3,Conneaut Lake,5,5010004,41.62272558,_80.30498498,NLA12_PA_113,PA_NLA12NEW,1292248.176,568866.8101
NLA12_PA_114,1,7269,7/18/2012,500.32,Region_3,Newton Lake,2,2050106,41.63094162,_75.54850707,NLA12_PA_114,PA_NLA12NEW,1678328.849,644125.2094
NLA12_PA_115,1,8202,8/22/2012,337.25,Region_3,Gasperoni Lake,5,5030103,40.99943137,_80.49312977,NLA12_PA_115,PA_NLA12NEW,1288230.536,497477.1584
NLA12_PA_116,,,,390.65,Region_3,Troy Reservoir,2,2050106,41.78586854,_76.8222671,NLA12_PA_116,PA_NLA12NEW,1571795.425,639304.7467
NLA12_PA_117,1,7595,8/1/2012,226.32,Region_3,Pauls Pond,2,2040105,40.92316393,_75.16195457,NLA12_PA_117,PA_NLA12NEW,1726780.273,573679.5642
NLA12_PA_118,1,6832,6/27/2012,579.2,Region_3,Eagle Lake,2,2050107,41.28167082,_75.48540368,NLA12_PA_118,PA_NLA12NEW,1691800.342,607055.5634
NLA12_PA_119,1,8422,9/6/2012,495.15,Region_3,Quemahoning Reservoir,5,5010007,40.15803635,_78.97299781,NLA12_PA_119,PA_NLA12NEW,1430017.519,426349.2395
NLA12_PA_R10,1,7360,7/23/2012,424.77,Region_3,"TIPTON, PA",2,2050302,40.67933272,_78.32911925,NLA12_PA_R10,,1472684.825,493608.3432
NLA12_PA_R11,1,7361,7/24/2012,646.39,Region_3,Heritage Lake,5,5020004,39.75769613,_79.55160947,NLA12_PA_R11,,1389642.814,373601.6232
NLA12_RI_101,,,,16.52,Region_1,School House Pond,1,1090005,41.40223403,_71.66699895,NLA12_RI_101,RI_NLA07RVT,1996923.699,694295.9907
NLA12_RI_102,1,6929,7/2/2012,14.73,Region_1,Belleville Pond,1,1090004,41.56342191,_71.48058008,NLA12_RI_102,RI_NLA07RVT,2007279.532,715671.6579
NLA12_RI_102,2,7466,7/25/2012,14.73,Region_1,Belleville Pond,1,1090004,41.56342191,_71.48058008,NLA12_RI_102,RI_NLA07RVT,2007279.532,715671.6579
NLA12_RI_103,1,7233,7/17/2012,75.77,Region_1,Slatersville Reservoirs,1,1090003,41.989894,_71.596922,NLA12_RI_103,RI_NLA07RVT,1985846.871,759373.5691
NLA12_RI_104,1,6831,6/27/2012,128.76,Region_1,Keech Pond,1,1090003,41.89149766,_71.68263866,NLA12_RI_104,RI_NLA07RVT,1981810.767,746936.2666
NLA12_RI_105,,,,1.26,Region_1,Nonquit Pond,1,1090004,41.5640181,_71.19558597,NLA12_RI_105,RI_NLA12NEW,2030064.247,721789.9266
NLA12_RI_106,,,,0,Region_1,Unnamed,1,1090005,41.33732193,_71.72127756,NLA12_RI_106,RI_NLA12NEW,1994402.877,686126.4367
NLA12_RI_107,,,,2.21,Region_1,Warren Reservoir,1,1090004,41.73095671,_71.26448002,NLA12_RI_107,RI_NLA12NEW,2019746.105,738372.4583
NLA12_RI_108,1,7264,7/18/2012,75.75,Region_1,Flat River Reservoir,1,1090004,41.7095419,_71.63385271,NLA12_RI_108,RI_NLA07RVT,1990862.165,728261.5297
NLA12_RI_109,,,,58.83,Region_1,Unnamed,1,1090005,41.56691187,_71.52656155,NLA12_RI_109,RI_NLA12NEW,2003499.454,715079.0346
NLA12_RI_110,1,7092,7/10/2012,35.93,Region_1,Eppeley Pond,1,1090005,41.51503632,_71.58907041,NLA12_RI_110,RI_NLA12NEW,1999970.391,708147.5143
NLA12_RI_111,1,6967,7/5/2012,7.67,Region_1,Blackamore Pond,1,1090004,41.77464309,_71.44686035,NLA12_RI_111,RI_NLA12NEW,2003939.258,739236.2735
NLA12_RI_111,2,7305,7/19/2012,7.67,Region_1,Blackamore Pond,1,1090004,41.77464309,_71.44686035,NLA12_RI_111,RI_NLA12NEW,2003939.258,739236.2735
NLA12_RI_112,1,7138,7/11/2012,87.75,Region_1,Scituate Reservoir,1,1090004,41.83856383,_71.60512175,NLA12_RI_112,RI_NLA12NEW,1989492.662,742827.1379
NLA12_RI_113,1,7149,7/12/2012,33.22,Region_1,Peace Dale Reservoir,1,1090005,41.45016196,_71.5139586,NLA12_RI_113,RI_NLA12NEW,2007837.917,702709.2452
NLA12_SC_101,,,,65.79,Region_4,Vaughan Mill Pond,3,3050104,34.32022255,_80.62877799,NLA12_SC_101,SC_NLA07RVT,1397544.639,_242744.619
NLA12_SC_102,1,7927,8/14/2012,4.9,Region_4,Crane Pond,3,3050201,33.03614283,_79.984084,NLA12_SC_102,SC_NLA07RVT,1479675.468,_374477.9732
NLA12_SC_103,1,6444,6/5/2012,380.96,Region_4,Table Rock Reservoir,3,3050109,35.06216037,_82.69528294,NLA12_SC_103,SC_NLA07RVT,1199404.532,_188934.2456
NLA12_SC_103,2,8125,8/21/2012,380.96,Region_4,Table Rock Reservoir,3,3050109,35.06216037,_82.69528294,NLA12_SC_103,SC_NLA07RVT,1199404.532,_188934.2456
NLA12_SC_104,1,6320,5/25/2012,162.83,Region_4,Unnamed,3,3050109,34.35717311,_81.7628833,NLA12_SC_104,SC_NLA12NEW,1294619.375,_254727.3659
NLA12_SC_104,2,8011,8/16/2012,162.83,Region_4,Unnamed,3,3050109,34.35717311,_81.7628833,NLA12_SC_104,SC_NLA12NEW,1294619.375,_254727.3659
NLA12_SC_105,1,6321,5/27/2012,67.95,Region_4,Upper Legion Lake,3,3050110,34.00001889,_80.9279379,NLA12_SC_105,SC_NLA12NEW,1376228.73,_282444.8764
NLA12_SC_106,1,6397,6/1/2012,236.89,Region_4,South Pacolet River Reservoir Number One,3,3050105,35.1098162,_81.98461692,NLA12_SC_106,SC_NLA12NEW,1262233.413,_174452.54
NLA12_SC_107,,,,24.68,Region_4,Unnamed,3,3040204,34.05312951,_78.89952965,NLA12_SC_107,SC_NLA12NEW,1558497.24,_245272.7419
NLA12_SC_108,1,6326,5/28/2012,74.77,Region_4,Bakers Lake,3,3060106,33.57494811,_81.88510289,NLA12_SC_108,SC_NLA12NEW,1296523.639,_342838.5335
NLA12_SC_109,,,,190.7,Region_4,Unnamed,3,3050109,34.41505023,_82.02397506,NLA12_SC_109,SC_NLA12NEW,1270102.355,_251850.3606
NLA12_SC_110,,,,235.76,Region_4,Unnamed,3,3050105,35.04722261,_81.61373692,NLA12_SC_110,SC_NLA12NEW,1296439.078,_176385.5768
NLA12_SC_111,,,,0,Region_4,Unnamed,3,3050208,32.36417108,_80.51999295,NLA12_SC_111,SC_NLA12NEW,1442766.4,_456649.5275
NLA12_SC_112,1,6325,5/26/2012,100.53,Region_4,Collums Millpond,3,3050203,33.67943225,_81.34046836,NLA12_SC_112,SC_NLA12NEW,1344367.826,_323733.2722
NLA12_SC_112,2,7844,8/12/2012,100.53,Region_4,Collums Millpond,3,3050203,33.67943225,_81.34046836,NLA12_SC_112,SC_NLA12NEW,1344367.826,_323733.2722
NLA12_SC_113,,,,75.03,Region_4,Pond B,3,3060106,33.29569026,_81.54734791,NLA12_SC_113,SC_NLA12NEW,1332035.853,_369001.6137
NLA12_SC_114,,,,61.73,Region_4,McGrits Millpond,3,3040205,34.13682289,_80.3416304,NLA12_SC_114,SC_NLA12NEW,1426780.314,_258707.3247
NLA12_SC_115,,,,1.19,Region_4,Unnamed,3,3050201,33.14815125,_79.97628652,NLA12_SC_115,SC_NLA12NEW,1478290.994,_362031.7207
NLA12_SC_116,,,,21.36,Region_4,Bates Old River,3,3050110,33.78507108,_80.63227625,NLA12_SC_116,SC_NLA12NEW,1406859.293,_301827.0948
NLA12_SC_117,,,,197.31,Region_4,Unnamed,3,3050105,34.93601324,_81.85453725,NLA12_SC_117,SC_NLA12NEW,1276746.104,_191948.31
NLA12_SC_118,1,7862,8/13/2012,23.16,Region_4,Lake Marion,3,3050111,33.46313824,_80.3893452,NLA12_SC_118,SC_NLA12NEW,1434780.513,_333679.2967
NLA12_SC_119,,,,27.09,Region_4,Unnamed,3,3040201,34.62470482,_79.77254607,NLA12_SC_119,SC_NLA12NEW,1468869.387,_196252.9118
NLA12_SC_120,,,,79.58,Region_4,Unnamed,3,3050106,34.37197397,_81.37812658,NLA12_SC_120,SC_NLA12NEW,1329079.884,_247780.3122
NLA12_SC_121,,,,39.83,Region_4,Clarkson Pond,3,3050110,33.8704306,_80.82486419,NLA12_SC_121,SC_NLA12NEW,1387863.13,_295244.2665
NLA12_SC_122,,,,281.14,Region_4,Unnamed,3,3050107,35.05875926,_82.37019108,NLA12_SC_122,SC_NLA12NEW,1228566.775,_185158.1541
NLA12_SC_123,,,,1.19,Region_4,Unnamed,3,3050112,33.16395788,_79.31547345,NLA12_SC_123,SC_NLA12NEW,1538332.016,_349805.2235
NLA12_SC_124,,,,171.08,Region_4,Unnamed,3,3050204,33.78934273,_81.77116878,NLA12_SC_124,SC_NLA12NEW,1303338.47,_317595.5089
NLA12_SC_125,,,,50.02,Region_4,Unnamed,3,3050207,33.10243223,_81.27017279,NLA12_SC_125,SC_NLA12NEW,1360709.475,_386395.4135
NLA12_SC_126,,,,229.2,Region_4,Unnamed,3,3050105,35.04075155,_81.26719814,NLA12_SC_126,SC_NLA12NEW,1327532.121,_172316.9832
NLA12_SC_127,1,8000,8/15/2012,9.15,Region_4,Unnamed,3,3050205,32.94279129,_80.41743994,NLA12_SC_127,SC_NLA12NEW,1441703.78,_391413.2426
NLA12_SD_101,1,6362,5/31/2012,490.37,Region_8,Lake Oahe,10,10130105,44.64709591,_100.7008666,NLA12_SD_101,SD_NLA07RVT,_371952.7791,808849.314
NLA12_SD_101,2,7990,8/16/2012,490.37,Region_8,Lake Oahe,10,10130105,44.64709591,_100.7008666,NLA12_SD_101,SD_NLA07RVT,_371952.7791,808849.314
NLA12_SD_102,1,6871,6/28/2012,414.2,Region_8,Richmond Lake,10,10160003,45.53499061,_98.61510704,NLA12_SD_102,SD_NLA07RVT,_204258.9122,901239.1269
NLA12_SD_103,1,8266,8/28/2012,530.52,Region_8,Lake Alice,7,7020003,44.87790723,_96.63402874,NLA12_SD_103,SD_NLA07RVT,_50015.72296,825513.1026
NLA12_SD_104,1,6445,6/6/2012,532.26,Region_8,Unnamed,10,10160010,45.18757228,_97.63194667,NLA12_SD_104,SD_NLA07RVT,_128140.0168,860902.7344
NLA12_SD_105,1,7267,7/18/2012,583.89,Region_8,Long Lake,10,10130106,45.85351959,_99.256675,NLA12_SD_105,SD_NLA07RVT,_253140.035,938150.2265
NLA12_SD_106,1,6804,6/26/2012,564.78,Region_8,Enemy Swim Lake,10,10160010,45.44012115,_97.26227214,NLA12_SD_106,SD_NLA07RVT,_98742.2447,888540.0744
