PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,MATRIX,SAM_CODE,LAB,WATER_LAT,WATER_LON,CHEM_SAMPLE_ID,CHLA_SAMPLE_ID,VOLUME_FILTERED,AMMONIA_N_LAB_COMMENT,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,CHLA_COMMENT,CHLA_LAB_COMMENT,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLORIDE_COMMENT,CHLORIDE_LAB_COMMENT,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COND_LAB_COMMENT,COND_MDL,COND_NARS_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_LAB_COMMENT,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,NITRATE_NITRITE_N_LAB_COMMENT,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NTL_COMMENT,NTL_LAB_COMMENT,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_LAB_COMMENT,PH_NARS_FLAG,PH_RESULT,PH_UNITS,PTL_LAB_COMMENT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SULFATE_COMMENT,SULFATE_LAB_COMMENT,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TKN_COMMENT,TKN_MDL,TKN_NARS_FLAG,TKN_RESULT,TKN_RL,TKN_UNITS,TURB_LAB_COMMENT,TURB_MDL,TURB_NARS_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,NtoP
4/26/2021,205193,NWCA16-3348,21-Jul-16,1,NC,WATER,REGULAR,ALS-MDT,35.095578,-77.00548,827920,827921,260,,0.006,ND,,0.02,mg N/L,,,1.92,,18.485,1.92,ug/L,,,0.62,,747,10,mg/L,,0.2,,2730,1,uS/cm @ 25C,,1.2,,18.3,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.13,,mg/L,,,7.01,Std. Units,,10,,174,20,ug/L,,,0.64,,118,10,mg/L,,0.1,,1.08,0.1,mg N/L,,0.1,,2,1,NTU,0.061748634
4/26/2021,205271,NWCA16-3476,20-Jul-16,1,NE,WATER,REGULAR,UNL,42.185171,-100.182421,822650,822651,178,,0.01,,0.0436,0.01,mg N/L,,,0.49,,36.68077406,0.5,ug/L,,,0.0238,,6.098,0.1,mg/L,,1,,236,1,uS/cm @ 25C,,0.01,,51,0.05,mg/L,,0.01,,0.016,0.01,mg N/L,,,0.003,,4.05,0.05,mg/L,,,9.231,Std. Units,,3,,524,20,ug/L,,,0.0606,,0.984,0.1,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.1,,2.06,0.1,NTU,0.079411765
4/26/2021,205272,NWCA16_MN-1034,22-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,47.44227,-92.83918,828310,828311,100,,0.03,ND,,0.1,mg N/L,,,5,,10.68,5,ug/L,,,0.062,L,0.55,1,mg/L,,0.2,,25.4,1,uS/cm @ 25C,,1.2,,41.5,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2,,mg/L,,,4.94,Std. Units,,10,,86,20,ug/L,,,0.064,L,0.13,1,mg/L,,0.1,,1.95,0.1,mg N/L,,0.1,,17,1,NTU,0.048192771
4/26/2021,205330,NWCA16-2417,21-Jul-16,1,IN,WATER,REGULAR,ALS-MDT,39.27491,-87.57653,827040,827041,250,,0.03,,1.52,0.1,mg N/L,,,2,,6.408,2,ug/L,,,0.062,,7.3,1,mg/L,,0.2,,423,1,uS/cm @ 25C,,1.2,,10.5,2.5,mg/L,,0.01,,0.16,0.05,mg N/L,,,,,1.53,,mg/L,,,7.99,Std. Units,,50,,350,100,ug/L,,,0.064,,29.3,1,mg/L,,0.1,,1.37,0.1,mg N/L,,0.1,,29,1,NTU,0.145714286
4/26/2021,205340,NWCA16-2571,22-Jul-16,1,LA,WATER,REGULAR,ALS-MDT,30.05427,-89.82332,825740,825741,150,,0.03,,0.34,0.1,mg N/L,,,3.33,,17.8,3.33,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,9040,1,uS/cm @ 25C,,1.2,,11.4,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,4.73,,mg/L,,,3.11,Std. Units,,50,,1130,100,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,2,,4.68,2,mg N/L,,0.1,,268,1,NTU,0.414912281
4/26/2021,205350,NWCA16-2364,22-Jul-16,1,IL,WATER,REGULAR,ALS-MDT,39.03076,-89.57632,829620,829621,400,,0.03,,3.83,0.1,mg N/L,,,1.25,,29.37,1.25,ug/L,,,0.062,,10.5,1,mg/L,,0.2,,813,1,uS/cm @ 25C,,1.2,,5.89,2.5,mg/L,,0.01,,0.2,0.05,mg N/L,,,,,1.53,,mg/L,,,7.71,Std. Units,,10,,186,20,ug/L,,,0.064,,16.9,1,mg/L,,0.1,,1.33,0.1,mg N/L,,0.1,,3,1,NTU,0.259762309
4/26/2021,205360,NWCA16-1773,22-Jul-16,1,FL,WATER,REGULAR,ALS-MDT,27.1207,-82.08588,827340,827341,250,,0.006,ND,,0.02,mg N/L,,,2,,59.808,2,ug/L,,,0.062,,1.32,1,mg/L,,0.2,,29.5,1,uS/cm @ 25C,,1.2,,36.2,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.7,,mg/L,,,5.78,Std. Units,,10,,150,20,ug/L,,,0.064,ND,,1,mg/L,,0.1,,2.65,0.1,mg N/L,,0.1,,10,1,NTU,0.074585635
4/26/2021,205390,NWCA16-R221,21-Jul-16,1,VT,WATER,REGULAR,ALS-MDT,44.00571,-73.01074,827610,827611,1000,,0.006,ND,,0.02,mg N/L,,,0.5,,1.068,0.5,ug/L,,,0.062,L,0.27,1,mg/L,,0.2,,28,1,uS/cm @ 25C,,1.2,,5.63,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.305,,mg/L,,,6.91,Std. Units,,10,,42,20,ug/L,,,0.064,,2.27,1,mg/L,,0.1,,0.255,0.1,mg N/L,,0.1,L,0.6,1,NTU,0.054174067
4/26/2021,205410,NWCA16_MN-0014,24-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,48.23936,-93.92759,829770,829771,630,,0.006,,0.05,0.02,mg N/L,,,0.79,,5.933,0.79,ug/L,,,0.062,L,0.28,1,mg/L,,0.2,,89.3,1,uS/cm @ 25C,,2.4,,62.4,5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,1.45,,mg/L,,,7.24,Std. Units,,10,,80,20,ug/L,,,0.064,L,0.08,1,mg/L,,0.1,,1.4,0.1,mg N/L,,0.1,,6,1,NTU,0.023237179
4/26/2021,205411,NWCA16-3275,22-Jul-16,1,MT,WATER,REGULAR,ALS-MDT,45.06081,-113.28033,827820,827821,150,,0.03,L,0.04,0.1,mg N/L,,,3.33,ND,,3.33,ug/L,,,0.062,L,0.9,1,mg/L,,0.2,,36.9,1,uS/cm @ 25C,,1.2,,8.05,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.416,,mg/L,,,7.52,Std. Units,,10,,124,20,ug/L,,,0.064,L,0.68,1,mg/L,,0.1,,0.366,0.1,mg N/L,,0.1,,3,1,NTU,0.051677019
4/26/2021,205412,NWCA16-3302,21-Jul-16,1,MT,WATER,REGULAR,ALS-MDT,45.09199,-113.42198,827830,827831,250,,0.03,,0.21,0.1,mg N/L,,,2,ND,,2,ug/L,,,0.062,L,0.44,1,mg/L,,0.2,,30.2,1,uS/cm @ 25C,,0.24,,2.21,0.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.247,,mg/L,,,7.49,Std. Units,,10,,62,20,ug/L,,,0.064,L,0.62,1,mg/L,,0.1,,0.197,0.1,mg N/L,,0.1,L,1,1,NTU,0.111764706
4/26/2021,205416,NWCA16-4897,21-Jul-16,1,WA,WATER,REGULAR,ALS-MDT,48.385654,-122.482614,829480,829481,800,,0.006,ND,,0.02,mg N/L,,,0.625,,2.003,0.625,ug/L,,,0.62,,498,10,mg/L,,0.2,,1800,1,uS/cm @ 25C,,0.24,,2.11,0.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.37,,mg/L,,,6.93,Std. Units,,10,,76,20,ug/L,,,0.064,,56.7,1,mg/L,,0.1,,0.32,0.1,mg N/L,,0.1,,10,1,NTU,0.17535545
4/26/2021,205417,NWCA16-R019,22-Jul-16,1,CA,WATER,REGULAR,ALS-MDT,37.88316,-119.26007,829110,829111,200,,0.03,,0.17,0.1,mg N/L,,,2.5,,8.01,2.5,ug/L,,,0.062,,39.1,1,mg/L,,0.2,,227,1,uS/cm @ 25C,,1.2,,35.8,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,3.44,,mg/L,,,7.51,Std. Units,,10,,82,20,ug/L,,,0.064,L,0.5,1,mg/L,,0.1,,3.39,0.1,mg N/L,,0.1,,4,1,NTU,0.096089385
4/26/2021,205418,NWCA16-R020,21-Jul-16,1,CA,WATER,REGULAR,ALS-MDT,37.76663,-119.76199,829100,829101,100,,0.03,ND,,0.1,mg N/L,,,5,,42.72,5,ug/L,,,0.062,,2,1,mg/L,,0.2,,15.5,1,uS/cm @ 25C,,1.2,,14.9,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,3.21,,mg/L,,,6.46,Std. Units,,10,,72,20,ug/L,,,0.064,L,0.44,1,mg/L,,0.1,,3.16,0.1,mg N/L,,0.1,,24,1,NTU,0.215436242
4/26/2021,205550,NWCA16-R018,24-Jul-16,1,CA,WATER,REGULAR,ALS-MDT,37.73849,-119.05184,829120,829121,800,,0.006,ND,,0.02,mg N/L,,,0.625,,3.338,0.625,ug/L,,,0.062,L,0.25,1,mg/L,,0.2,,56.9,1,uS/cm @ 25C,,0.24,,1.39,0.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.181,,mg/L,,,7.7,Std. Units,,10,,126,20,ug/L,,,0.064,,1.17,1,mg/L,,0.1,,0.131,0.1,mg N/L,,0.1,L,0.8,1,NTU,0.130215827
4/26/2021,205591,NWCA16-2870,25-Jul-16,2,MI,WATER,REGULAR,ALS-MDT,42.9681,-85.59836,828470,828471,150,,0.006,,0.03,0.02,mg N/L,,,3.33,,14.24,3.33,ug/L,,,0.31,,105,5,mg/L,,0.2,,626,1,uS/cm @ 25C,,1.2,,18.5,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.49,,mg/L,,,7.7,Std. Units,,50,,490,100,ug/L,,,0.064,,12,1,mg/L,,0.1,,1.44,0.1,mg N/L,,0.1,,11,1,NTU,0.080540541
4/26/2021,205592,NWCA16-R038,25-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,47.75632,-91.60857,828300,828301,100,,0.006,,0.07,0.02,mg N/L,,,5,,117.48,5,ug/L,,,0.062,L,0.67,1,mg/L,,0.2,,76.5,1,uS/cm @ 25C,,1.2,,38.3,2.5,mg/L,,0.02,,3.3,0.1,mg N/L,,,,,16,,mg/L,,,6.82,Std. Units,,10,,244,20,ug/L,,,0.064,L,0.65,1,mg/L,,2,,12.7,2,mg N/L,,0.1,,139,1,NTU,0.417754569
4/26/2021,205593,NWCA16-R050,24-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,47.27584,-93.78712,828290,828291,100,,0.006,,0.39,0.02,mg N/L,,,5,,42.72,5,ug/L,,,0.062,L,0.57,1,mg/L,,0.2,,94.9,1,uS/cm @ 25C,,2.4,,63.6,5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,18.7,,mg/L,,,6.88,Std. Units,,10,,274,20,ug/L,,,0.064,L,0.28,1,mg/L,,2,,18.6,2,mg N/L,,0.1,,118,1,NTU,0.294025157
4/26/2021,205594,NWCA16-3259,25-Jul-16,1,MT,WATER,REGULAR,ALS-MDT,44.45963,-112.91182,827840,827841,270,,0.006,ND,,0.02,mg N/L,,,1.85,,3.956,1.85,ug/L,,,0.062,,1.21,1,mg/L,,0.2,,304,1,uS/cm @ 25C,,0.24,,1.57,0.5,mg/L,,0.01,,0.1,0.05,mg N/L,,,,,0.262,,mg/L,,,8.24,Std. Units,,10,,52,20,ug/L,,,0.064,,34.9,1,mg/L,,0.1,,0.162,0.1,mg N/L,,0.1,L,0.7,1,NTU,0.166878981
4/26/2021,205595,NWCA16-4411,25-Jul-16,2,TN,WATER,REGULAR,ALS-MDT,36.17043,-88.2862,822780,822781,200,,0.006,,0.02,0.02,mg N/L,,,2.5,,2.67,2.5,ug/L,,,0.062,,1.76,1,mg/L,,0.2,,22.1,1,uS/cm @ 25C,,0.24,,1.58,0.5,mg/L,,0.01,,0.31,0.05,mg N/L,,,,,0.649,,mg/L,,,6.67,Std. Units,,10,,66,20,ug/L,,,0.064,,1.04,1,mg/L,,0.1,,0.339,0.1,mg N/L,,0.1,,27,1,NTU,0.410759494
4/26/2021,205596,NWCA16-4829,25-Jul-16,1,VT,WATER,REGULAR,ALS-MDT,44.37391,-72.17082,825330,825331,1000,,0.006,L,0.01,0.02,mg N/L,,,0.5,,1.068,0.5,ug/L,,,0.062,,1.97,1,mg/L,,0.2,,185,1,uS/cm @ 25C,,0.24,,3.68,0.5,mg/L,,0.01,,0.06,0.05,mg N/L,,,,,0.341,,mg/L,,,8.06,Std. Units,,10,,32,20,ug/L,,,0.064,,6.23,1,mg/L,,0.1,,0.281,0.1,mg N/L,,0.1,L,0.7,1,NTU,0.092663043
4/26/2021,205597,NWCA16-R208,25-Jul-16,1,WI,WATER,REGULAR,ALS-MDT,43.66001,-89.36784,828090,828091,200,,0.006,,0.09,0.02,mg N/L,,,2.5,,16.02,2.5,ug/L,,,0.062,L,0.9,1,mg/L,,0.2,,170,1,uS/cm @ 25C,,1.2,,36.6,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,1.84,,mg/L,,,7.04,Std. Units,,125,,600,250,ug/L,,,0.064,,3.56,1,mg/L,,0.1,,1.79,0.1,mg N/L,,0.1,,133,1,NTU,0.050273224
4/26/2021,205670,NWCA16-1786,25-Jul-16,1,FL,WATER,REGULAR,ALS-MDT,30.42826,-84.1727,829380,829381,70,,0.006,ND,,0.02,mg N/L,,,7.14,,30.514,7.14,ug/L,,,0.062,,4.33,1,mg/L,,0.2,,28.5,1,uS/cm @ 25C,,1.2,,12.8,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.91,,mg/L,,,6.22,Std. Units,,10,,250,20,ug/L,,,0.064,L,0.54,1,mg/L,,0.1,,1.86,0.1,mg N/L,,0.1,,14,1,NTU,0.14921875
4/26/2021,205685,NWCA16-R301,25-Jul-16,1,ME,WATER,REGULAR,ALS-MDT,44.319717,-68.37985,823840,823841,250,,0.006,,0.02,0.02,mg N/L,,,2,,6.408,2,ug/L,,,0.062,,7.25,1,mg/L,,0.2,,26.9,1,uS/cm @ 25C,,1.2,,10,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.646,,mg/L,,,5.94,Std. Units,,5,L,8,10,ug/L,,,0.064,L,0.54,1,mg/L,,0.1,,0.596,0.1,mg N/L,,0.1,,1,1,NTU,0.0646
4/26/2021,205712,NWCA16-2786,26-Jul-16,1,MD,WATER,REGULAR,ALS-MDT,38.24227,-75.809,830140,830141,250,,0.03,ND,,0.1,mg N/L,,,2,,10.68,2,ug/L,,,6.2,,4700,100,mg/L,,0.2,,13600,1,uS/cm @ 25C,,2.4,,51.9,5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,2.95,,mg/L,,,7.45,Std. Units,,10,,34,20,ug/L,,,6.4,,429,100,mg/L,,0.4,,2.9,0.4,mg N/L,,0.1,,15,1,NTU,0.056840077
4/26/2021,205715,NWCA16-6029,26-Jul-16,1,KY,WATER,REGULAR,ALS-MDT,36.618,-88.89336,830010,830011,100,,0.006,,0.93,0.02,mg N/L,,,5,,14.304,5,ug/L,,,0.062,,5.39,1,mg/L,,0.2,,101,1,uS/cm @ 25C,,1.2,,12.4,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.94,,mg/L,,,7.31,Std. Units,,50,,620,100,ug/L,,,0.064,L,0.55,1,mg/L,,0.1,,1.89,0.1,mg N/L,,0.1,,19,1,NTU,0.156451613
4/26/2021,205727,NWCA16-4875,26-Jul-16,1,WA,WATER,REGULAR,ALS-MDT,46.958764,-123.634874,829450,829451,800,,0.006,,0.03,0.02,mg N/L,,,0.625,,2.67,0.625,ug/L,,,0.062,,68.4,1,mg/L,,0.2,,297,1,uS/cm @ 25C,,0.24,,3.36,0.5,mg/L,,0.01,,0.13,0.05,mg N/L,,,,,0.537,,mg/L,,,7.63,Std. Units,,10,,94,20,ug/L,,,0.064,,12,1,mg/L,,0.1,,0.407,0.1,mg N/L,,0.1,,6,1,NTU,0.159821429
4/26/2021,205730,NWCA16-2174,26-Jul-16,1,ID,WATER,REGULAR,ALS-MDT,46.65616,-115.3884,821440,821441,980,,0.006,ND,,0.02,mg N/L,,,0.51,,1.635,0.51,ug/L,,,0.062,L,0.2,1,mg/L,,0.2,,50.6,1,uS/cm @ 25C,,0.24,,1.62,0.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.253,,mg/L,,,7.82,Std. Units,,10,,30,20,ug/L,,,0.064,L,0.97,1,mg/L,,0.1,,0.203,0.1,mg N/L,,0.1,L,0.3,1,NTU,0.15617284
4/26/2021,205731,NWCA16-2392,26-Jul-16,2,IN,WATER,REGULAR,ALS-MDT,41.21883,-86.38264,829560,829561,190,,0.006,,0.04,0.02,mg N/L,,,2.63,,11.242,2.63,ug/L,,,0.062,,6.4,1,mg/L,,0.2,,327,1,uS/cm @ 25C,,1.2,,19.7,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.9,,mg/L,,,8,Std. Units,,10,,226,20,ug/L,,,0.064,,1.52,1,mg/L,,0.1,,2.85,0.1,mg N/L,,0.1,,35,1,NTU,0.147208122
4/26/2021,205732,NWCA16-3222,26-Jul-16,2,MT,WATER,REGULAR,ALS-MDT,45.82645,-111.20971,827850,827851,50,,0.006,,0.06,0.02,mg N/L,,,10,,32.04,10,ug/L,,,0.062,,23.1,1,mg/L,,0.2,,623,1,uS/cm @ 25C,,1.2,,28.7,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.64,,mg/L,,,8.14,Std. Units,,10,,228,20,ug/L,,,0.064,,22,1,mg/L,,0.1,,2.59,0.1,mg N/L,,0.1,,16,1,NTU,0.091986063
4/26/2021,205733,NWCA16-3963,26-Jul-16,1,OR,WATER,REGULAR,ALS-MDT,42.85151,-121.07166,828860,828861,250,,0.006,,0.02,0.02,mg N/L,,,2,,19.224,2,ug/L,,,0.062,,2.82,1,mg/L,,0.2,,218,1,uS/cm @ 25C,,1.2,,28.6,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.41,,mg/L,,,7.88,Std. Units,,10,,198,20,ug/L,,,0.064,L,0.1,1,mg/L,,0.1,,1.36,0.1,mg N/L,,0.1,,6,1,NTU,0.049300699
4/26/2021,205734,NWCA16-5091,26-Jul-16,1,WV,WATER,REGULAR,ALS-MDT,39.06996,-79.42509,825220,825221,175,,0.006,,0.08,0.02,mg N/L,,,2.86,,12.206,2.86,ug/L,,,0.062,,3.69,1,mg/L,,0.2,,138,1,uS/cm @ 25C,,1.2,,5.28,2.5,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,0.964,,mg/L,,,7.63,Std. Units,,10,,58,20,ug/L,,,0.064,,3.71,1,mg/L,,0.1,,0.894,0.1,mg N/L,,0.1,,31,1,NTU,0.182575758
4/26/2021,205737,NWCA16-R206,26-Jul-16,1,WI,WATER,REGULAR,ALS-MDT,43.65722,-89.37182,828100,828101,150,,0.006,L,0.02,0.02,mg N/L,,,3.33,,49.84,3.33,ug/L,,,0.062,,2.34,1,mg/L,,0.2,,343,1,uS/cm @ 25C,,0.24,,6.17,0.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,5.54,,mg/L,,,7.75,Std. Units,,10,,214,20,ug/L,,,0.064,L,0.43,1,mg/L,,1,,5.49,1,mg N/L,,0.1,,132,1,NTU,0.897893031
4/26/2021,205855,NWCA16-6085,27-Jul-16,1,KY,WATER,REGULAR,ALS-MDT,36.8375,-89.1076,830020,830021,252,,0.006,,0.03,0.02,mg N/L,,,1.98,,12.714,1.98,ug/L,,,0.062,,4,1,mg/L,,0.2,,268,1,uS/cm @ 25C,,1.2,,9.24,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,0.718,,mg/L,,,7.93,Std. Units,,10,,142,20,ug/L,,,0.064,,1.03,1,mg/L,,0.1,,0.668,0.1,mg N/L,,0.1,,20,1,NTU,0.077705628
4/26/2021,205857,NWCA16-R220,27-Jul-16,1,VT,WATER,REGULAR,ALS-MDT,44.52962,-71.81541,827880,827881,1000,,0.006,L,0.01,0.02,mg N/L,,,0.5,,1.068,0.5,ug/L,,,0.062,L,0.48,1,mg/L,,0.2,,62,1,uS/cm @ 25C,,1.2,,5.56,2.5,mg/L,,0.01,,0.11,0.05,mg N/L,,,,,0.338,,mg/L,,,7.82,Std. Units,,10,,32,20,ug/L,,,0.064,,2.65,1,mg/L,,0.1,,0.228,0.1,mg N/L,,0.1,,1,1,NTU,0.060791367
4/26/2021,205930,NWCA16-1524,27-Jul-16,1,CO,WATER,REGULAR,ALS-MDT,39.47042,-106.60068,828180,828181,600,,0.006,,0.02,0.02,mg N/L,,,0.83,,0.89,0.83,ug/L,,,0.062,L,0.22,1,mg/L,,0.2,,112,1,uS/cm @ 25C,,0.24,,1.09,0.5,mg/L,,0.01,,0.16,0.05,mg N/L,,,,,0.26,,mg/L,,,7.14,Std. Units,,5,,17,10,ug/L,,,0.064,,43.3,1,mg/L,,0.1,ND,,0.1,mg N/L,,0.1,L,0.2,1,NTU,0.23853211
4/26/2021,205932,NWCA16-2572,27-Jul-16,1,LA,WATER,REGULAR,ALS-MDT,29.25505,-89.50957,820180,820181,250,,0.03,,0.16,0.1,mg N/L,,,2,,21.36,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,9000,1,uS/cm @ 25C,,1.2,,5.35,2.5,mg/L,,0.01,,1.13,0.05,mg N/L,,,,,1.59,,mg/L,,,8.08,Std. Units,,10,,192,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.455,0.1,mg N/L,,0.1,,7,1,NTU,0.297196262
4/26/2021,205933,NWCA16-4646,27-Jul-16,1,UT,WATER,REGULAR,UTPHL,41.13059,-112.14513,826830,826831,50,,0.02,,0.77,0.05,mg N/L,,,0.000368,,83,,ug/L,,,0.0134,,388,0.5,mg/L,,0.083,,2420,2,uS/cm @ 25C,Lab measured total organic carbon,,,,,mg/L,,0.013,ND,,0.1,mg N/L,,,0.067,,3.73,0.2,mg/L,,,7.73,Std. Units,,0.802,,1790,3,ug/L,,,0.0347,,2.4,1,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.052,,512,0.1,NTU,NA
4/26/2021,205981,NWCA16-2190,27-Jul-16,1,ID,WATER,REGULAR,ALS-MDT,46.69302,-115.7587,821450,821451,942,,0.006,ND,,0.02,mg N/L,,,0.53,,0.567,0.53,ug/L,,,0.062,L,0.28,1,mg/L,,0.2,,40.5,1,uS/cm @ 25C,,0.24,,1.74,0.5,mg/L,,0.01,,0.44,0.05,mg N/L,,,,,0.59,,mg/L,,,7.69,Std. Units,,10,,80,20,ug/L,,,0.064,L,0.51,1,mg/L,,0.1,,0.15,0.1,mg N/L,,0.1,L,0.3,1,NTU,0.33908046
4/26/2021,206000,NWCA16-2789,27-Jul-16,1,MD,WATER,REGULAR,ALS-MDT,38.16513,-75.18,830130,830131,200,,0.08,ND,,0.25,mg N/L,,,2.5,,40.05,2.5,ug/L,,,62,,14800,1000,mg/L,,0.2,,45100,1,uS/cm @ 25C,,1.2,,19.6,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.49,,mg/L,,,7.79,Std. Units,,10,,56,20,ug/L,,,16,,7780,250,mg/L,,0.1,,2.44,0.1,mg N/L,,0.1,,16,1,NTU,0.127040816
4/26/2021,206001,NWCA16-2123,28-Jul-16,1,IA,WATER,REGULAR,ALS-MDT,41.21577,-91.12385,823510,823511,150,,0.006,L,0.02,0.02,mg N/L,,,3.33,,46.28,3.33,ug/L,,,0.062,,14.7,1,mg/L,,0.2,,386,1,uS/cm @ 25C,,1.2,,9.6,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.62,,mg/L,,,8.28,Std. Units,,50,,460,100,ug/L,,,0.064,,17.1,1,mg/L,,0.1,,2.57,0.1,mg N/L,,0.1,,36,1,NTU,0.272916667
4/26/2021,206002,NWCA16-4903,27-Jul-16,1,WA,WATER,REGULAR,ALS-MDT,46.957978,-123.660679,829460,829461,800,,0.006,L,0.02,0.02,mg N/L,,,0.625,,2.67,0.625,ug/L,,,0.062,,68,1,mg/L,,0.2,,292,1,uS/cm @ 25C,,0.24,,2.02,0.5,mg/L,,0.01,,0.17,0.05,mg N/L,,,,,0.562,,mg/L,,,7.72,Std. Units,,10,,66,20,ug/L,,,0.064,,11.8,1,mg/L,,0.1,,0.392,0.1,mg N/L,,0.1,,3,1,NTU,0.278217822
4/26/2021,206030,NWCA16_MN-0017,28-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,47.50621,-91.44785,828230,828231,100,,0.006,,0.02,0.02,mg N/L,,,5,,42.72,5,ug/L,,,0.062,L,0.22,1,mg/L,,0.2,,41.4,1,uS/cm @ 25C,,2.4,,46.9,5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,1.96,,mg/L,,,4.34,Std. Units,,10,,88,20,ug/L,,,0.064,L,0.27,1,mg/L,,0.1,,1.91,0.1,mg N/L,,0.1,,16,1,NTU,0.041791045
4/26/2021,206031,NWCA16-R037,27-Jul-16,1,MN,WATER,REGULAR,ALS-MDT,47.11961,-93.88004,828240,828241,100,,0.006,,0.05,0.02,mg N/L,,,5,,16.02,5,ug/L,,,0.062,L,0.97,1,mg/L,,0.2,,156,1,uS/cm @ 25C,,5.9,,53.1,12.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.46,,mg/L,,,7.46,Std. Units,,10,,104,20,ug/L,,,0.064,ND,,1,mg/L,,0.1,,2.41,0.1,mg N/L,,0.1,,31,1,NTU,0.046327684
4/26/2021,206032,NWCA16-2003,28-Jul-16,1,GA,WATER,REGULAR,ALS-MDT,32.13518,-81.13022,824020,824021,150,,0.006,,0.82,0.02,mg N/L,,,3.33,,3.56,3.33,ug/L,,,0.62,,720,10,mg/L,,0.2,,2610,1,uS/cm @ 25C,,1.2,,16.7,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.87,,mg/L,,,7.75,Std. Units,,10,,386,20,ug/L,,,0.064,,4.94,1,mg/L,,0.1,,1.82,0.1,mg N/L,,0.1,,44,1,NTU,0.111976048
