UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2013718,4/7/2021,NRS18_MI_10025,6/6/2019,1,2019,NRS_MI-10106,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Berrien,904050154,ArtificialPathStreamPer,194.145,Region_05,Target_Sampled,55800,116,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,1624891,Saint Joseph River,H04,GL,H04050001,St. Joseph,41.85573834,-86.26981234,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Saint Joseph River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,MI,R04050001000019,None,PROB,NHDPlusV1,Michigan,Include,F26021,6,RiversOther,6,MI,Target,Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56b,Battle Creek/Elkhart Outwash Plain,MI_RV_UMW,142.6662,76.05099715,800717.7,529014.8,83.85109942
2013719,4/7/2021,NRS18_KY_10023,6/6/2019,1,2019,NRS_KY-10101,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Hancock,10109453,StreamRiverPer,140.49,Region_04,Target_Sampled,46006,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,488842,Caney Creek,H05,MS,H05140201,Lower Ohio-Little Pigeon,37.84253664,-86.74629606,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Caney Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_TPL,NRS18_18,KY_SS_TPL,KY,R05140201000218,None,PROB,NHDPlusv2,Kentucky,Include,F21091,1,SmallStreams,1,KY,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72h,Caseyville Hills,KY_SS_TPL,5554.738809,2761.233999,805343.7389,77630.35584,3451.542499
2013720,4/7/2021,NRS18_GA_10008,6/6/2019,1,2019,NRS_GA-10055,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,AL:GA,Early,2310493,ArtificialPathStreamPer,24.82,Region_04,Target_Sampled,55800,155,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,354236,Chattahoochee River,H03W,SA,H03130004,Lower Chattahoochee,31.15898786,-85.07890755,South-Atlantic Region,H03,Apalachicola-Chattahoochee-Flint River,MajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Chattahoochee River,USACE,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MajorRiver,GA,R03130004000040,None,PROB,NHDPlusV1,Georgia,Include,F13099,7,RiversMajor,7,GA,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65p,Southeastern Floodplains and Low Terraces,GA_RV_CPL,288.3318959,152.6665587,1035523.615,-649070.261,239.9045923
2013721,4/7/2021,NRS18_NY_10063,6/6/2019,1,2019,NRS_NY-10172,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Orange,6202920,StreamRiverPer,153,Region_02,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,970752,Wawayanda Creek,H02,MA,H02020007,Rondout,41.25327075,-74.37718333,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Wawayanda Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_SAP,NRS18_18,NY_LS_SAP,NY,R02020007000206,None,PROB,NHDPlusv2,New York,Include,F36071,3,LargeStreams,3,NY,Target,Urban,Urban,67,Ridge and Valley,67j,Northern Glaciated Limestone Valleys,NY_LS_CPLSAP,333.4243231,57.8366335,1782369.263,624211.0677,57.8366335
2013722,4/7/2021,NRS18_MN_10026,6/6/2019,1,2019,NRS_MN-10130,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Cook,4799940,ArtificialPath,533.85,Region_05,Target_Sampled,55800,116,Include,Include,Include,Exclude,Include,East,ArtificialPath,0,None,H04,GL,H04010101,Baptism-Brule,47.88967031,-90.7971327,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,MN_LargeStreams_UMW,MN,R04010101000808,None,PROB,NHDPlusV1,Minnesota,Include,F27031,4,LargeStreams,4,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,MN_LS_UMW,2017.152,258.13735,391960.2,1169939,309.76482
2013723,4/7/2021,NRS18_OR_10009,6/6/2019,1,2019,NRS_OR-10475,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Lane,23889554,StreamRiverPer,91.545,Region_10,Target_Sampled,46006,123,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1149557,Siuslaw River,H17,PN,H17100206,Siuslaw,43.99127262,-123.6643343,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,7,MARINE WEST COAST FOREST,7.1,MARINE WEST COAST FOREST,Siuslaw River,BLM,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,OR_Rivers_OR_5th,OR,R17100206000066,None,PROB,NHDPlusV1,Oregon,Include,F41039,5,RiversOther,5,OR,Target,Non-Urban,Non-Urban,1,Coast Range,1g,Mid-Coastal Sedimentary,OR_RV_WMT,301.9168069,136.1869739,-2179994,1046120,179.8695882
2013724,4/7/2021,NRS18_IA_10020,6/6/2019,1,2019,NRS_IA-10135,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Butler,6560947,StreamRiverPer,300.36,Region_07,Target_Sampled,46006,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,456019,Dry Creek,H07,MS,H07080202,Shell Rock,42.78602682,-92.78998822,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Dry Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_TPL,NRS18_18,IA_SS_TPL,IA,R07080202000225,None,PROB,NHDPlusv2,Iowa,Include,F19023,2,SmallStreams,2,IA,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47c,Eastern Iowa and Minnesota Drift Plains,IA_SS_TPL,20429.04984,1603.449886,261057.4752,596418.5663,2538.795653
2013725,4/7/2021,NRS18_KY_10029,6/5/2019,1,2019,NRS_KY-10107,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Johnson,885805,StreamRiverPer,183.18,Region_04,Target_Sampled,46006,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,496312,Levisa Fork,H05,MS,H05070203,Lower Levisa,37.80267049,-82.79124437,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Levisa Fork,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_SAP,NRS18_18,KY_RO_SAP,KY,R05070203000095,None,PROB,NHDPlusv2,Kentucky,Include,F21115,6,RiversOther,6,KY,Target,Urban,Urban,69,Central Appalachians,69d,Dissected Appalachian Plateau,KY_RV_SAP,1853.899874,244.4937147,1148283.377,113850.884,283.6127091
2013726,4/7/2021,NRS18_OH_10010,6/6/2019,1,2019,NRS_OH-10046,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Scioto,3489643,ArtificialPathStreamPer,156.3,Region_05,Target_Sampled,55800,150,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,1072258,Scioto River,H05,MS,H05060002,Lower Scioto,38.82668231,-83.01768675,Ohio-Tennessee Region,H05_06,Scioto River,Additional,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Scioto River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,Additional,OH,R05060002000004,None,PROB,NHDPlusV1,Ohio,Include,F39145,6,RiversMajor,6,OH,Target,Non-Urban,Non-Urban,70,Western Allegheny Plateau,70d,Knobs-Lower Scioto Dissected Plateau,OH_RV_SAP,206.6686853,163.2309533,1113091,224844.9,195.877144
2013727,4/7/2021,NRS18_VA_10008,6/6/2019,1,2019,NRS_VA-10083,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Giles,6907937,StreamRiverPer,489.09,Region_03,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1488157,Walker Creek,H05,MS,H05050002,Middle New,37.31028069,-80.68118682,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Walker Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,VA_Rivers_VA_5th,VA,R05050002000220,None,PROB,NHDPlusV1,Virginia,Include,F51071,5,RiversOther,5,VA,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,VA_RV_SAP,290.2799931,382.6052258,1339094,86900.29,382.6052258
2013728,4/7/2021,NRS18_MI_10012,6/7/2019,1,2019,NRS_MI-10059,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Eaton,12242108,StreamRiverPer,259.9,Region_05,Target_Sampled,46006,116,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,627109,Grand River,H04,GL,H04050004,Upper Grand,42.54166706,-84.62802707,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Grand River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MI_Rivers_MI_5th,MI,R04050004000025,None,PROB,NHDPlusV1,Michigan,Include,F26045,5,RiversOther,5,MI,Target,Non-Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,MI_RV_UMW,93.89449447,76.05099715,926067.5,620172.3,83.85109942
2013729,4/7/2021,NRS18_CO_10135,6/7/2019,1,2019,NRS_CO-10447,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Pueblo,951491,StreamRiverPer,1532.47,Region_08,Target_Sampled,46006,144,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,193777,Salt Creek,H11,MS,H11020002,Upper Arkansas,38.15816694,-104.699869,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Salt Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_SPL,NRS18_18,CO_SS_SPL,CO,R11020002000901,None,PROB,NHDPlusv2,Colorado,Include,F08101,2,SmallStreams,2,CO,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26e,Piedmont Plains and Tablelands,CO_SS_SPL,8600.570229,102.3779257,-754048.8252,108305.4967,368.5605326
2013730,4/7/2021,NRS18_NM_11252,6/6/2019,1,2019,NRS_NM-10332,2018-19,WMTNS,West,XER,Xeric,Not_Border,Sandoval,17795930,StreamRiverPer,1991.12,Region_06,Target_Sampled,46006,132,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,928791,Rio Puerco,H13,RG,H13020204,Rio Puerco,35.85150064,-106.9701314,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Rio Puerco,BLM,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_XER,NRS18_18,NM_RO_XER,NM,R13020204000104,None,PROB,NHDPlusv2,New Mexico,Include,F35043,5,RiversOther,5,NM,Target,Non-Urban,Non-Urban,22,Arizona/New Mexico Plateau,22i,San Juan/Chaco Tablelands and Mesas,NM_RV_XER,376.5693619,69.3004957,-979803.9539,-128062.588,142.4510189
2013731,4/7/2021,NRS18_MN_10029,6/6/2019,1,2019,NRS_MN-10147,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Red Lake,7040267,StreamRiverPer,284.315,Region_05,Target_Sampled,46006,109,Include,Include,Include,Exclude,Exclude,Not_USFS,StreamRiver,649867,Red Lake River,H09,SR,H09020303,Red Lake,47.89306518,-96.32798959,Souris-Red-Rainy Region,H09,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Red Lake River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRO,NRS18_13_TSS,MN_RiversOther_TPL,MN,R09020303000071,None,PROB,NHDPlusV1,Minnesota,Include,F27125,6,RiversOther,6,MN,Target,Non-Urban,Non-Urban,48,Lake Agassiz Plain,48b,Beach Ridges and Sand Deltas,MN_RV_TPL,901.2459,237.2926047,-24720.24,1159624,271.1915483
2013732,4/7/2021,NRS18_NY_10399,6/7/2019,1,2019,NRS_NY-10219,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Orange,6201848,StreamRiverPer,135.06,Region_02,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,956643,Masonic Creek,H02,MA,H02020007,Rondout,41.44438306,-74.38130514,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Masonic Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_SAP,NRS18_18,NY_SS_SAP,NY,R02020007001535,None,PROB,NHDPlusv2,New York,Include,F36071,2,SmallStreams,2,NY,Target,Urban,Urban,67,Ridge and Valley,67k,Northern Glaciated Shale and Slate Valleys,NY_SS_CPLSAP,1458.563092,182.0883115,1777210.647,644975.6137,424.8727268
2013733,4/7/2021,NRS18_IA_10011,6/7/2019,1,2019,NRS_IA-10106,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Howard,13337914,ArtificialPathStreamPer,362.71,Region_07,Target_Sampled,55800,148,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,462496,Upper Iowa River,H07,MS,H07060002,Upper Iowa,43.4728335,-92.2803351,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Upper Iowa River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseStream,NRS18_13_TSS,IA_LargeStreams_TPL,IA,R07060002000175,None,PROB,NHDPlusV1,Iowa,Include,F19089,4,LargeStreams,4,IA,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47c,Eastern Iowa and Minnesota Drift Plains,IA_LS_TPL,3009.361,945.2290216,299484.2,674578.4,1167.63585
2013734,4/7/2021,NRS18_MN_10021,6/7/2019,1,2019,NRS_MN-10154,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Lake,1755010,StreamRiverPer,480.205,Region_05,Target_Sampled,46006,116,Include,Include,Include,Exclude,Include,East,StreamRiver,0,None,H04,GL,H04010102,Beaver-Lester,47.29310861,-91.5662546,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,MN_SmallStreams_UMW,MN,R04010102000392,None,PROB,NHDPlusV1,Minnesota,Include,F27075,1,SmallStreams,1,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50p,Toimi Drumlins,MN_SS_UMW,5594.256,570.9100564,337136.4,1101190,613.1996902
2013735,4/7/2021,NRS18_IA_10046,6/9/2019,1,2019,NRS_IA-10127,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Winneshiek,13210832,StreamRiverPer,341.405,Region_07,Target_Sampled,46006,148,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,459590,North Fork Yellow River,H07,MS,H07060001,Coon-Yellow,43.16721484,-91.67862376,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,North Fork Yellow River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_OverSS,NRS18_13_TSS,IA_SmallStreams_UMW,IA,R07060001000397,None,PROB,NHDPlusV1,Iowa,Include,F19191,1,SmallStreams,1,IA,Target,Non-Urban,Non-Urban,52,Driftless Area,52c,Rochester/Paleozoic Plateau Upland,IA_SS_UMW,1061.066,252.4195676,349450.3,642539.9,336.5594234
2013736,4/7/2021,NRS18_NY_10054,6/9/2019,1,2019,NRS_NY-10163,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Sullivan,1750535,StreamRiverPer,547.54,Region_02,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H02,MA,H02040102,East Branch Delaware,41.82692272,-74.77446161,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_NAP,NRS18_18,NY_SS_NAP,NY,R02040102000266,None,PROB,NHDPlusv2,New York,Include,F36105,1,SmallStreams,1,NY,Target,Non-Urban,Non-Urban,60,Northern Allegheny Plateau,60c,Catskills Transition,NY_SS_NAP,4405.617019,540.9327351,1735952.681,679434.6284,1224.21619
2013737,4/7/2021,NRS18_MN_10061,6/9/2019,1,2019,NRS_MN-10198,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Becker,4940397,StreamRiverPer,453.82,Region_05,Target_Sampled,46006,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,639715,Basswood Creek,H07,MS,H07010106,Crow Wing,47.05497249,-95.21715676,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Basswood Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_UMW,NRS18_18,MN_LS_UMW,MN,R07010106000327,None,PROB,NHDPlusv2,Minnesota,Include,F27005,3,LargeStreams,3,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50q,Itasca and St. Louis Moraines,MN_LS_UMW,751.7363771,258.13735,59764.28795,1067233.304,309.76482
2013738,4/7/2021,NRS18_WY_10039,6/9/2019,1,2019,NRS_WY-10460,2018-19,WMTNS,West,XER,Xeric,Not_Border,Albany,17495295,CanalDitch,2206.07,Region_08,Target_Sampled,33600,143,Include,Include,Include,Include,Include,Not_USFS,CanalDitch,0,None,H10L,MS,H10180010,Upper Laramie,41.21505949,-105.7961256,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,FWS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_XER,NRS18_18,WY_SS_XER,WY,R10180010000604,None,PROB,NHDPlusv2,Wyoming,Include,F56001,0,SmallStreams,0,WY,Target,Non-Urban,Non-Urban,18,Wyoming Basin,18f,Laramie Basin,WY_SS_XER,4414.09612,561.0236915,-813502.9247,458249.068,1776.575023
2013739,4/7/2021,NRS18_NY_10039,6/10/2019,1,2019,NRS_NY-10105,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Otsego,8084515,ArtificialPathStreamPer,348.19,Region_02,Target_Sampled,55800,158,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,591690,Susquehanna River,H02,MA,H02050101,Upper Susquehanna,42.54433045,-74.95157006,Mid-Atlantic Region,H02,Susquehanna River,MajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Susquehanna River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,NY,R02050101001990,None,PROB,NHDPlusV1,New York,Include,F36077,5,RiversMajor,5,NY,Target,Non-Urban,Non-Urban,60,Northern Allegheny Plateau,60a,Glaciated Low Allegheny Plateau,NY_RV_NAPSAP,115.0004,67.30617754,1704081,754485.2,73.8196786
2013740,4/7/2021,NRS18_MI_10009,6/10/2019,1,2019,NRS_MI-10052,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Ottawa,9005833,ArtificialPathStreamPer,177.41,Region_05,Target_Sampled,55800,116,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,627109,Grand River,H04,GL,H04050006,Lower Grand,43.02233916,-86.02397235,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Grand River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MI_Rivers_MI_6th+,MI,R04050006000010,None,PROB,NHDPlusV1,Michigan,Include,F26139,6,RiversOther,6,MI,Target,Non-Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56d,Michigan Lake Plain,MI_RV_UMW,58.92196117,76.05099715,807208.9,660818.6,83.85109942
2013741,4/7/2021,NRS18_MN_10014,6/10/2019,1,2019,NRS_MN-10062,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,St. Louis,1777756,ArtificialPathStreamPer,377.89,Region_05,Target_Sampled,55800,116,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,662334,Saint Louis River,H04,GL,H04010201,St. Louis,46.98701564,-92.81150143,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Saint Louis River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MN_Rivers_MN_4th5th,MN,R04010201002236,None,PROB,NHDPlusV1,Minnesota,Include,F27137,5,RiversOther,5,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50o,Glacial Lakes Upham and Aitken,MN_RV_UMW,184.5372065,83.8372957,243627.6,1063555,91.89857413
2013742,4/7/2021,NRS18_MN_10044,6/9/2019,1,2019,NRS_MN-10181,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,St. Louis,1771600,CanalDitch,398.46,Region_05,Target_Sampled,33600,116,Include,Include,Include,Include,Include,Not_USFS,CanalDitch,0,None,H04,GL,H04010201,St. Louis,47.12473119,-92.5521249,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_UMW,NRS18_18,MN_SS_UMW,MN,R04010201000926,None,PROB,NHDPlusv2,Minnesota,Include,F27137,0,SmallStreams,0,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50o,Glacial Lakes Upham and Aitken,MN_SS_UMW,3089.113699,570.9100564,262885.0582,1079473.697,613.1996902
2013743,4/7/2021,NRS18_NE_10041,6/10/2019,1,2019,NRS_NE-10170,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Deuel,17450265,StreamRiverPer,1134.37,Region_07,Target_Sampled,46006,143,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,202890,Lodgepole Creek,H10L,MS,H10190016,Lower Lodgepole,41.10102342,-102.5202142,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Lodgepole Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_SPL,NRS18_18,NE_RO_SPL,NE,R10190016000012,None,PROB,NHDPlusv2,Nebraska,Include,F31049,5,RiversOther,5,NE,Target,Non-Urban,Non-Urban,25,High Plains,25d,Flat to Rolling Plains,NE_RV_SPL,382.1080934,57.86505885,-542870.2381,422146.6054,124.6324345
2013744,4/7/2021,NRS18_OR_10817,6/10/2019,1,2019,NRS_OR-10679,2018-19,WMTNS,West,XER,Xeric,Not_Border,Malheur,24143358,StreamRiverPer,840.03,Region_10,Target_Sampled,46006,121,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1145769,Malheur River,H17,PN,H17050117,Lower Malheur,43.79044623,-117.8541173,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Malheur River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_XER,NRS18_18,OR_RO_XER,OR,R17050117000104,None,PROB,NHDPlusv2,Oregon,Include,F41045,6,RiversOther,6,OR,Target,Non-Urban,Non-Urban,80,Northern Basin and Range,80f,Owyhee Uplands and Canyons,OR_RV_XER,626.1660087,91.11569591,-1736456.034,904704.8321,136.6735439
